Date,Open,High,Low,Close,Volume
22/10/2018 16:00:00,2773.94,2778.94,2749.22,2755.88,0
23/10/2018 16:00:00,2721.03,2753.59,2691.43,2740.69,0
24/10/2018 16:00:00,2737.87,2742.59,2651.89,2656.1,0
25/10/2018 16:00:00,2674.88,2722.7,2667.84,2705.57,0
26/10/2018 16:00:00,2667.86,2692.38,2628.16,2658.69,0
29/10/2018 16:00:00,2682.65,2706.85,2603.54,2641.25,0
30/10/2018 16:00:00,2640.68,2685.43,2635.34,2682.63,0
31/10/2018 16:00:00,2705.6,2736.69,2705.6,2711.74,0
01/11/2018 16:00:00,2717.58,2741.67,2708.85,2740.37,0
02/11/2018 16:00:00,2745.45,2756.55,2700.44,2723.06,0
05/11/2018 16:00:00,2726.37,2744.27,2717.94,2738.31,0
06/11/2018 16:00:00,2738.4,2756.82,2737.08,2755.45,0
07/11/2018 16:00:00,2774.13,2815.15,2774.13,2813.89,0
08/11/2018 16:00:00,2806.38,2814.75,2794.99,2806.83,0
09/11/2018 16:00:00,2794.1,2794.1,2764.24,2781.01,0
12/11/2018 16:00:00,2773.93,2775.99,2722,2726.22,0
13/11/2018 16:00:00,2730.05,2754.6,2714.98,2722.18,0
14/11/2018 16:00:00,2737.9,2746.77,2685.75,2701.58,0
15/11/2018 16:00:00,2693.52,2735.38,2670.75,2730.2,0
16/11/2018 16:00:00,2718.54,2746.75,2712.16,2736.27,0
19/11/2018 16:00:00,2730.74,2733.16,2681.09,2690.73,0
20/11/2018 16:00:00,2654.6,2669.44,2631.52,2641.89,0
21/11/2018 16:00:00,2657.74,2670.73,2649.82,2649.93,0
23/11/2018 13:00:00,2633.36,2647.55,2631.09,2632.56,0
26/11/2018 16:00:00,2649.97,2674.35,2649.97,2673.45,0
27/11/2018 16:00:00,2663.75,2682.53,2655.89,2682.17,0
28/11/2018 16:00:00,2691.45,2744,2684.38,2743.79,0
29/11/2018 16:00:00,2736.97,2753.75,2722.94,2737.76,0
30/11/2018 16:00:00,2737.76,2760.88,2732.76,2760.17,0
03/12/2018 16:00:00,2790.5,2800.18,2773.38,2790.37,0
04/12/2018 16:00:00,2782.43,2785.93,2697.18,2700.06,0
06/12/2018 16:00:00,2663.51,2696.15,2621.53,2695.95,0
07/12/2018 16:00:00,2691.26,2708.54,2623.14,2633.08,0
10/12/2018 16:00:00,2630.86,2647.51,2583.23,2637.72,0
11/12/2018 16:00:00,2664.44,2674.35,2621.3,2636.78,0
12/12/2018 16:00:00,2658.23,2685.44,2650.26,2651.07,0
13/12/2018 16:00:00,2658.7,2670.19,2637.27,2650.54,0
14/12/2018 16:00:00,2629.68,2635.07,2593.84,2599.95,0
17/12/2018 16:00:00,2590.75,2601.13,2530.54,2545.94,0
18/12/2018 16:00:00,2559.9,2573.99,2528.71,2546.16,0
19/12/2018 16:00:00,2547.05,2585.29,2488.96,2506.96,0
20/12/2018 16:00:00,2496.77,2509.63,2441.18,2467.42,0
21/12/2018 16:00:00,2465.38,2504.41,2408.55,2416.62,0
24/12/2018 13:00:00,2400.56,2410.34,2351.1,2351.1,0
26/12/2018 16:00:00,2363.12,2467.76,2346.58,2467.7,0
27/12/2018 16:00:00,2442.5,2489.1,2397.94,2488.83,0
28/12/2018 16:00:00,2498.77,2520.27,2472.89,2485.74,0
31/12/2018 16:00:00,2498.94,2509.24,2482.82,2506.85,0
02/01/2019 16:00:00,2476.96,2519.49,2467.47,2510.03,0
03/01/2019 16:00:00,2491.92,2493.14,2443.96,2447.89,0
